CovidDate,StateCode
2/18/2020,GA
2/18/2020,HI
2/18/2020,ID
2/18/2020,IL
2/18/2020,IN
2/18/2020,IA
2/18/2020,KS
2/18/2020,KY
2/18/2020,LA
2/18/2020,ME
2/18/2020,MD
2/18/2020,MA
2/18/2020,MI
2/18/2020,MN
2/18/2020,MS
2/18/2020,MO
2/18/2020,MT
2/18/2020,NE
2/18/2020,NV
2/18/2020,NH
2/18/2020,NJ
2/18/2020,NM
2/18/2020,NY
2/18/2020,NC
2/18/2020,ND
2/18/2020,OH
2/18/2020,OK
2/18/2020,OR
2/18/2020,PA
2/18/2020,RI
2/18/2020,SC
2/18/2020,SD
2/18/2020,TN
2/18/2020,TX
2/18/2020,UT
2/18/2020,VT
2/18/2020,VA
2/18/2020,WA
2/18/2020,WV
2/18/2020,WI
2/18/2020,WY
2/19/2020,AL
2/19/2020,AK
2/19/2020,AZ
2/19/2020,AR
2/19/2020,CA
2/19/2020,CO
2/19/2020,CT
2/19/2020,DE
2/19/2020,DC
2/19/2020,FL
2/19/2020,GA
2/19/2020,HI
2/19/2020,ID
2/19/2020,IL
2/19/2020,IN
2/19/2020,IA
2/19/2020,KS
2/19/2020,KY
2/19/2020,LA
2/19/2020,ME
2/19/2020,MD
2/19/2020,MA
2/19/2020,MI
2/19/2020,MN
2/19/2020,MS
2/19/2020,MO
2/19/2020,MT
2/19/2020,NE
2/19/2020,NV
2/19/2020,NH
2/19/2020,NJ
2/19/2020,NM
2/19/2020,NY
2/19/2020,NC
2/19/2020,ND
2/19/2020,OH
2/19/2020,OK
2/19/2020,OR
2/19/2020,PA
2/19/2020,RI
2/19/2020,SC
2/19/2020,SD
2/19/2020,TN
2/19/2020,TX
2/19/2020,UT
2/19/2020,VT
2/19/2020,VA
2/19/2020,WA
2/19/2020,WV
2/19/2020,WI
2/19/2020,WY
2/20/2020,AL
2/20/2020,AK
2/20/2020,AZ
2/20/2020,AR
2/20/2020,CA
2/20/2020,CO
2/20/2020,CT
2/20/2020,DE
2/20/2020,DC
2/20/2020,FL
2/20/2020,GA
2/20/2020,HI
2/20/2020,ID
2/20/2020,IL
2/20/2020,IN
2/20/2020,IA
2/20/2020,KS
2/20/2020,KY
2/20/2020,LA
2/20/2020,ME
2/20/2020,MD
2/20/2020,MA
2/20/2020,MI
2/20/2020,MN
2/20/2020,MS
2/20/2020,MO
2/20/2020,MT
2/20/2020,NE
2/20/2020,NV
2/20/2020,NH
2/20/2020,NJ
2/20/2020,NM
2/20/2020,NY
2/20/2020,NC
2/20/2020,ND
2/20/2020,OH
2/20/2020,OK
2/20/2020,OR
2/20/2020,PA
2/20/2020,RI
2/20/2020,SC
2/20/2020,SD
2/20/2020,TN
2/20/2020,TX
2/20/2020,UT
2/20/2020,VT
2/20/2020,VA
2/20/2020,WA
2/20/2020,WV
2/20/2020,WI
2/20/2020,WY
2/21/2020,AL
2/21/2020,AK
2/21/2020,AZ
2/21/2020,AR
2/21/2020,CA
2/21/2020,CO
2/21/2020,CT
2/21/2020,DE
2/21/2020,DC
2/21/2020,FL
2/21/2020,GA
2/21/2020,HI
2/21/2020,ID
2/21/2020,IL
2/21/2020,IN
2/21/2020,IA
2/21/2020,KS
2/21/2020,KY
2/21/2020,LA
2/21/2020,ME
2/21/2020,MD
2/21/2020,MA
2/21/2020,MI
2/21/2020,MN
2/21/2020,MS
2/21/2020,MO
2/21/2020,MT
2/21/2020,NE
2/21/2020,NV
2/21/2020,NH
2/21/2020,NJ
2/21/2020,NM
2/21/2020,NY
2/21/2020,NC
2/21/2020,ND
2/21/2020,OH
2/21/2020,OK
2/21/2020,OR
2/21/2020,PA
2/21/2020,RI
2/21/2020,SC
2/21/2020,SD
2/21/2020,TN
2/21/2020,TX
2/21/2020,UT
2/21/2020,VT
2/21/2020,VA
2/21/2020,WA
2/21/2020,WV
2/21/2020,WI
2/21/2020,WY
2/22/2020,AL
2/22/2020,AK
2/22/2020,AZ
2/22/2020,AR
2/22/2020,CA
2/22/2020,CO
2/22/2020,CT
2/22/2020,DE
2/22/2020,DC
2/22/2020,FL
2/22/2020,GA
2/22/2020,HI
2/22/2020,ID
2/22/2020,IL
2/22/2020,IN
2/22/2020,IA
2/22/2020,KS
2/22/2020,KY
2/22/2020,LA
2/22/2020,ME
2/22/2020,MD
2/22/2020,MA
2/22/2020,MI
2/22/2020,MN
2/22/2020,MS
2/22/2020,MO
2/22/2020,MT
2/22/2020,NE
2/22/2020,NV
2/22/2020,NH
2/22/2020,NJ
2/22/2020,NM
2/22/2020,NY
2/22/2020,NC
2/22/2020,ND
2/22/2020,OH
2/22/2020,OK
2/22/2020,OR
2/22/2020,PA
2/22/2020,RI
2/22/2020,SC
2/22/2020,SD
2/22/2020,TN
2/22/2020,TX
2/22/2020,UT
2/22/2020,VT
2/22/2020,VA
2/22/2020,WA
2/22/2020,WV
2/22/2020,WI
2/22/2020,WY
2/23/2020,AL
2/23/2020,AK
2/23/2020,AZ
2/23/2020,AR
2/23/2020,CA
2/23/2020,CO
2/23/2020,CT
2/23/2020,DE
2/23/2020,DC
2/23/2020,FL
2/23/2020,GA
2/23/2020,HI
2/23/2020,ID
2/23/2020,IL
2/23/2020,IN
2/23/2020,IA
2/23/2020,KS
2/23/2020,KY
2/23/2020,LA
2/23/2020,ME
2/23/2020,MD
2/23/2020,MA
2/23/2020,MI
2/23/2020,MN
2/23/2020,MS
2/23/2020,MO
2/23/2020,MT
2/23/2020,NE
2/23/2020,NV
2/23/2020,NH
2/23/2020,NJ
2/23/2020,NM
2/23/2020,NY
2/23/2020,NC
2/23/2020,ND
2/23/2020,OH
2/23/2020,OK
2/23/2020,OR
2/23/2020,PA
2/23/2020,RI
2/23/2020,SC
2/23/2020,SD
2/23/2020,TN
2/23/2020,TX
2/23/2020,UT
2/23/2020,VT
2/23/2020,VA
2/23/2020,WA
2/23/2020,WV
2/23/2020,WI
2/23/2020,WY
2/24/2020,AL
2/24/2020,AK
2/24/2020,AZ
2/24/2020,AR
2/24/2020,CA
2/24/2020,CO
2/24/2020,CT
2/24/2020,DE
2/24/2020,DC
2/24/2020,FL
2/24/2020,GA
2/24/2020,HI
2/24/2020,ID
2/24/2020,IL
2/24/2020,IN
2/24/2020,IA
2/24/2020,KS
2/24/2020,KY
2/24/2020,LA
2/24/2020,ME
2/24/2020,MD
2/24/2020,MA
2/24/2020,MI
2/24/2020,MN
2/24/2020,MS
2/24/2020,MO
2/24/2020,MT
2/24/2020,NE
2/24/2020,NV
2/24/2020,NH
2/24/2020,NJ
2/24/2020,NM
2/24/2020,NY
2/24/2020,NC
2/24/2020,ND
2/24/2020,OH
2/24/2020,OK
2/24/2020,OR
2/24/2020,PA
2/24/2020,RI
2/24/2020,SC
2/24/2020,SD
2/24/2020,TN
2/24/2020,TX
2/24/2020,UT
2/24/2020,VT
2/24/2020,VA
2/24/2020,WA
2/24/2020,WV
2/24/2020,WI
2/24/2020,WY
2/25/2020,AL
2/25/2020,AK
2/25/2020,AZ
2/25/2020,AR
2/25/2020,CA
2/25/2020,CO
2/25/2020,CT
2/25/2020,DE
2/25/2020,DC
2/25/2020,FL
2/25/2020,GA
2/25/2020,HI
2/25/2020,ID
2/25/2020,IL
2/25/2020,IN
2/25/2020,IA
2/25/2020,KS
2/25/2020,KY
2/25/2020,LA
2/25/2020,ME
2/25/2020,MD
2/25/2020,MA
2/25/2020,MI
2/25/2020,MN
2/25/2020,MS
2/25/2020,MO
2/25/2020,MT
2/25/2020,NE
2/25/2020,NV
2/25/2020,NH
2/25/2020,NJ
2/25/2020,NM
2/25/2020,NY
2/25/2020,NC
2/25/2020,ND
2/25/2020,OH
2/25/2020,OK
2/25/2020,OR
2/25/2020,PA
2/25/2020,RI
2/25/2020,SC
2/25/2020,SD
2/25/2020,TN
2/25/2020,TX
2/25/2020,UT
2/25/2020,VT
2/25/2020,VA
2/25/2020,WA
2/25/2020,WV
2/25/2020,WI
2/25/2020,WY
2/26/2020,AL
2/26/2020,AK
2/26/2020,AZ
2/26/2020,AR
2/26/2020,CA
2/26/2020,CO
2/26/2020,CT
2/26/2020,DE
2/26/2020,DC
2/26/2020,FL
2/26/2020,GA
2/26/2020,HI
2/26/2020,ID
2/26/2020,IL
2/26/2020,IN
2/26/2020,IA
2/26/2020,KS
2/26/2020,KY
2/26/2020,LA
2/26/2020,ME
2/26/2020,MD
2/26/2020,MA
2/26/2020,MI
2/26/2020,MN
2/26/2020,MS
2/26/2020,MO
2/26/2020,MT
2/26/2020,NE
2/26/2020,NV
2/26/2020,NH
2/26/2020,NJ
2/26/2020,NM
2/26/2020,NY
2/26/2020,NC
2/26/2020,ND
2/26/2020,OH
2/26/2020,OK
2/26/2020,OR
2/26/2020,PA
2/26/2020,RI
2/26/2020,SC
2/26/2020,SD
2/26/2020,TN
2/26/2020,TX
2/26/2020,UT
2/26/2020,VT
2/26/2020,VA
2/26/2020,WA
2/26/2020,WV
2/26/2020,WI
2/26/2020,WY
2/27/2020,AL
2/27/2020,AK
2/27/2020,AZ
2/27/2020,AR
2/27/2020,CA
2/27/2020,CO
2/27/2020,CT
2/27/2020,DE
2/27/2020,DC
2/27/2020,FL
2/27/2020,GA
2/27/2020,HI
2/27/2020,ID
2/27/2020,IL
2/27/2020,IN
2/27/2020,IA
2/27/2020,KS
2/27/2020,KY
2/27/2020,LA
2/27/2020,ME
2/27/2020,MD
2/27/2020,MA
2/27/2020,MI
2/27/2020,MN
2/27/2020,MS
2/27/2020,MO
2/27/2020,MT
2/27/2020,NE
2/27/2020,NV
2/27/2020,NH
2/27/2020,NJ
2/27/2020,NM
2/27/2020,NY
2/27/2020,NC
2/27/2020,ND
2/27/2020,OH
2/27/2020,OK
2/27/2020,OR
2/27/2020,PA
2/27/2020,RI
2/27/2020,SC
2/27/2020,SD
2/27/2020,TN
2/27/2020,TX
2/27/2020,UT
2/27/2020,VT
2/27/2020,VA
2/27/2020,WA
2/27/2020,WV
2/27/2020,WI
2/27/2020,WY
2/28/2020,AL
2/28/2020,AK
2/28/2020,AZ
2/28/2020,AR
2/28/2020,CA
2/28/2020,CO
2/28/2020,CT
2/28/2020,DE
2/28/2020,DC
2/28/2020,FL
2/28/2020,GA
2/28/2020,HI
2/28/2020,ID
2/28/2020,IL
2/28/2020,IN
2/28/2020,IA
2/28/2020,KS
2/28/2020,KY
2/28/2020,LA
2/28/2020,ME
2/28/2020,MD
2/28/2020,MA
2/28/2020,MI
2/28/2020,MN
2/28/2020,MS
2/28/2020,MO
2/28/2020,MT
2/28/2020,NE
2/28/2020,NV
2/28/2020,NH
2/28/2020,NJ
2/28/2020,NM
2/28/2020,NY
2/28/2020,NC
2/28/2020,ND
2/28/2020,OH
2/28/2020,OK
2/28/2020,OR
2/28/2020,PA
2/28/2020,RI
2/28/2020,SC
2/28/2020,SD
2/28/2020,TN
2/28/2020,TX
2/28/2020,UT
2/28/2020,VT
2/28/2020,VA
2/28/2020,WA
2/28/2020,WV
2/28/2020,WI
2/28/2020,WY
2/29/2020,AL
2/29/2020,AK
2/29/2020,AZ
2/29/2020,AR
2/29/2020,CA
2/29/2020,CO
2/29/2020,CT
2/29/2020,DE
2/29/2020,DC
2/29/2020,FL
2/29/2020,GA
2/29/2020,HI
2/29/2020,ID
2/29/2020,IL
2/29/2020,IN
2/29/2020,IA
2/29/2020,KS
2/29/2020,KY
2/29/2020,LA
2/29/2020,ME
2/29/2020,MD
2/29/2020,MA
2/29/2020,MI
2/29/2020,MN
2/29/2020,MS
2/29/2020,MO
2/29/2020,MT
2/29/2020,NE
2/29/2020,NV
2/29/2020,NH
2/29/2020,NJ
2/29/2020,NM
2/29/2020,NY
2/29/2020,NC
2/29/2020,ND
2/29/2020,OH
2/29/2020,OK
2/29/2020,OR
2/29/2020,PA
2/29/2020,RI
2/29/2020,SC
2/29/2020,SD
2/29/2020,TN
2/29/2020,TX
2/29/2020,UT
2/29/2020,VT
2/29/2020,VA
2/29/2020,WA
2/29/2020,WV
2/29/2020,WI
2/29/2020,WY
3/1/2020,AL
3/1/2020,AK
3/1/2020,AZ
3/1/2020,AR
3/1/2020,CA
3/1/2020,CO
3/1/2020,CT
3/1/2020,DE
3/1/2020,DC
3/1/2020,FL
3/1/2020,GA
3/1/2020,HI
3/1/2020,ID
3/1/2020,IL
3/1/2020,IN
3/1/2020,IA
3/1/2020,KS
3/1/2020,KY
3/1/2020,LA
3/1/2020,ME
3/1/2020,MD
3/1/2020,MA
3/1/2020,MI
3/1/2020,MN
3/1/2020,MS
3/1/2020,MO
3/1/2020,MT
3/1/2020,NE
3/1/2020,NV
3/1/2020,NH
3/1/2020,NJ
3/1/2020,NM
3/1/2020,NY
3/1/2020,NC
3/1/2020,ND
3/1/2020,OH
3/1/2020,OK
3/1/2020,OR
3/1/2020,PA
3/1/2020,RI
3/1/2020,SC
3/1/2020,SD
3/1/2020,TN
3/1/2020,TX
3/1/2020,UT
3/1/2020,VT
3/1/2020,VA
3/1/2020,WA
3/1/2020,WV
3/1/2020,WI
3/1/2020,WY
3/2/2020,AL
3/2/2020,AK
3/2/2020,AZ
3/2/2020,AR
3/2/2020,CA
3/2/2020,CO
3/2/2020,CT
3/2/2020,DE
3/2/2020,DC
3/2/2020,FL
3/2/2020,GA
3/2/2020,HI
3/2/2020,ID
3/2/2020,IL
3/2/2020,IN
3/2/2020,IA
3/2/2020,KS
3/2/2020,KY
3/2/2020,LA
3/2/2020,ME
3/2/2020,MD
3/2/2020,MA
3/2/2020,MI
3/2/2020,MN
3/2/2020,MS
3/2/2020,MO
3/2/2020,MT
3/2/2020,NE
3/2/2020,NV
3/2/2020,NH
3/2/2020,NJ
3/2/2020,NM
3/2/2020,NY
3/2/2020,NC
3/2/2020,ND
3/2/2020,OH
3/2/2020,OK
3/2/2020,OR
3/2/2020,PA
3/2/2020,RI
3/2/2020,SC
3/2/2020,SD
3/2/2020,TN
3/2/2020,TX
3/2/2020,UT
3/2/2020,VT
3/2/2020,VA
3/2/2020,WA
3/2/2020,WV
3/2/2020,WI
3/2/2020,WY
3/3/2020,AL
3/3/2020,AK
3/3/2020,AZ
3/3/2020,AR
3/3/2020,CA
3/3/2020,CO
3/3/2020,CT
3/3/2020,DE
3/3/2020,DC
3/3/2020,FL
3/3/2020,GA
3/3/2020,HI
3/3/2020,ID
3/3/2020,IL
3/3/2020,IN
3/3/2020,IA
3/3/2020,KS
3/3/2020,KY
3/3/2020,LA
3/3/2020,ME
3/3/2020,MD
3/3/2020,MA
3/3/2020,MI
3/3/2020,MN
3/3/2020,MS
3/3/2020,MO
3/3/2020,MT
3/3/2020,NE
3/3/2020,NV
3/3/2020,NH
3/3/2020,NJ
3/3/2020,NM
3/3/2020,NY
3/3/2020,NC
3/3/2020,ND
3/3/2020,OH
3/3/2020,OK
3/3/2020,OR
3/3/2020,PA
3/3/2020,RI
3/3/2020,SC
3/3/2020,SD
3/3/2020,TN
3/3/2020,TX
3/3/2020,UT
3/3/2020,VT
3/3/2020,VA
3/3/2020,WA
3/3/2020,WV
3/3/2020,WI
3/3/2020,WY
3/4/2020,AL
3/4/2020,AK
3/4/2020,AZ
3/4/2020,AR
3/4/2020,CA
3/4/2020,CO
3/4/2020,CT
3/4/2020,DE
3/4/2020,DC
3/4/2020,FL
3/4/2020,GA
3/4/2020,HI
3/4/2020,ID
3/4/2020,IL
3/4/2020,IN
3/4/2020,IA
3/4/2020,KS
3/4/2020,KY
3/4/2020,LA
3/4/2020,ME
3/4/2020,MD
3/4/2020,MA
3/4/2020,MI
3/4/2020,MN
3/4/2020,MS
3/4/2020,MO
3/4/2020,MT
3/4/2020,NE
3/4/2020,NV
3/4/2020,NH
3/4/2020,NJ
3/4/2020,NM
3/4/2020,NY
3/4/2020,NC
3/4/2020,ND
3/4/2020,OH
3/4/2020,OK
3/4/2020,OR
3/4/2020,PA
3/4/2020,RI
3/4/2020,SC
3/4/2020,SD
3/4/2020,TN
3/4/2020,TX
3/4/2020,UT
3/4/2020,VT
3/4/2020,VA
3/4/2020,WA
3/4/2020,WV
3/4/2020,WI
3/4/2020,WY
3/5/2020,AL
3/5/2020,AK
3/5/2020,AZ
3/5/2020,AR
3/5/2020,CA
3/5/2020,CO
3/5/2020,CT
3/5/2020,DE
3/5/2020,DC
3/5/2020,FL
3/5/2020,GA
3/5/2020,HI
3/5/2020,ID
3/5/2020,IL
3/5/2020,IN
3/5/2020,IA
3/5/2020,KS
3/5/2020,KY
3/5/2020,LA
3/5/2020,ME
3/5/2020,MD
3/5/2020,MA
3/5/2020,MI
3/5/2020,MN
3/5/2020,MS
3/5/2020,MO
3/5/2020,MT
3/5/2020,NE
3/5/2020,NV
3/5/2020,NH
3/5/2020,NJ
3/5/2020,NM
3/5/2020,NY
3/5/2020,NC
3/5/2020,ND
3/5/2020,OH
3/5/2020,OK
3/5/2020,OR
3/5/2020,PA
3/5/2020,RI
3/5/2020,SC
3/5/2020,SD
3/5/2020,TN
3/5/2020,TX
3/5/2020,UT
3/5/2020,VT
3/5/2020,VA
3/5/2020,WA
3/5/2020,WV
3/5/2020,WI
3/5/2020,WY
3/6/2020,AL
3/6/2020,AK
3/6/2020,AZ
3/6/2020,AR
3/6/2020,CA
3/6/2020,CO
3/6/2020,CT
3/6/2020,DE
3/6/2020,DC
3/6/2020,FL
3/6/2020,GA
3/6/2020,HI
3/6/2020,ID
3/6/2020,IL
3/6/2020,IN
3/6/2020,IA
3/6/2020,KS
3/6/2020,KY
3/6/2020,LA
3/6/2020,ME
3/6/2020,MD
3/6/2020,MA
3/6/2020,MI
3/6/2020,MN
3/6/2020,MS
3/6/2020,MO
3/6/2020,MT
3/6/2020,NE
3/6/2020,NV
3/6/2020,NH
3/6/2020,NJ
3/6/2020,NM
3/6/2020,NY
3/6/2020,NC
3/6/2020,ND
3/6/2020,OH
3/6/2020,OK
3/6/2020,OR
3/6/2020,PA
3/6/2020,RI
3/6/2020,SC
3/6/2020,SD
3/6/2020,TN
3/6/2020,TX
3/6/2020,UT
3/6/2020,VT
3/6/2020,VA
3/6/2020,WA
3/6/2020,WV
3/6/2020,WI
3/6/2020,WY
3/7/2020,AL
3/7/2020,AK
3/7/2020,AZ
3/7/2020,AR
3/7/2020,CA
3/7/2020,CO
3/7/2020,CT
3/7/2020,DE
3/7/2020,DC
3/7/2020,FL
3/7/2020,GA
3/7/2020,HI
3/7/2020,ID
3/7/2020,IL
3/7/2020,IN
3/7/2020,IA
3/7/2020,KS
3/7/2020,KY
3/7/2020,LA
3/7/2020,ME
3/7/2020,MD
3/7/2020,MA
3/7/2020,MI
3/7/2020,MN
3/7/2020,MS
3/7/2020,MO
3/7/2020,MT
3/7/2020,NE
3/7/2020,NV
3/7/2020,NH
3/7/2020,NJ
3/7/2020,NM
3/7/2020,NY
3/7/2020,NC
3/7/2020,ND
3/7/2020,OH
3/7/2020,OK
3/7/2020,OR
3/7/2020,PA
3/7/2020,RI
3/7/2020,SC
3/7/2020,SD
3/7/2020,TN
3/7/2020,TX
3/7/2020,UT
3/7/2020,VT
3/7/2020,VA
3/7/2020,WA
3/7/2020,WV
3/7/2020,WI
3/7/2020,WY
3/8/2020,AL
3/8/2020,AK
3/8/2020,AZ
3/8/2020,AR
3/8/2020,CA
3/8/2020,CO
3/8/2020,CT
3/8/2020,DE
3/8/2020,DC
3/8/2020,FL
3/8/2020,GA
3/8/2020,HI
3/8/2020,ID
3/8/2020,IL
3/8/2020,IN
3/8/2020,IA
3/8/2020,KS
3/8/2020,KY
3/8/2020,LA
3/8/2020,ME
3/8/2020,MD
3/8/2020,MA
3/8/2020,MI
3/8/2020,MN
3/8/2020,MS
3/8/2020,MO
3/8/2020,MT
3/8/2020,NE
3/8/2020,NV
3/8/2020,NH
3/8/2020,NJ
3/8/2020,NM
3/8/2020,NY
3/8/2020,NC
3/8/2020,ND
3/8/2020,OH
3/8/2020,OK
3/8/2020,OR
3/8/2020,PA
3/8/2020,RI
3/8/2020,SC
3/8/2020,SD
3/8/2020,TN
3/8/2020,TX
3/8/2020,UT
3/8/2020,VT
3/8/2020,VA
3/8/2020,WA
3/8/2020,WV
3/8/2020,WI
3/8/2020,WY
3/9/2020,AL
3/9/2020,AK
3/9/2020,AZ
3/9/2020,AR
3/9/2020,CA
3/9/2020,CO
3/9/2020,CT
3/9/2020,DE
3/9/2020,DC
3/9/2020,FL
3/9/2020,GA
3/9/2020,HI
3/9/2020,ID
3/9/2020,IL
3/9/2020,IN
3/9/2020,IA
3/9/2020,KS
3/9/2020,KY
3/9/2020,LA
3/9/2020,ME
3/9/2020,MD
3/9/2020,MA
3/9/2020,MI
3/9/2020,MN
3/9/2020,MS
3/9/2020,MO
3/9/2020,MT
3/9/2020,NE
3/9/2020,NV
3/9/2020,NH
3/9/2020,NJ
3/9/2020,NM
3/9/2020,NY
3/9/2020,NC
3/9/2020,ND
3/9/2020,OH
3/9/2020,OK
3/9/2020,OR
3/9/2020,PA
3/9/2020,RI
3/9/2020,SC
3/9/2020,SD
3/9/2020,TN
3/9/2020,TX
3/9/2020,UT
3/9/2020,VT
3/9/2020,VA
3/9/2020,WA
3/9/2020,WV
3/9/2020,WI
3/9/2020,WY
3/10/2020,AL
3/10/2020,AK
3/10/2020,AZ
3/10/2020,AR
3/10/2020,CA
3/10/2020,CO
3/10/2020,CT
3/10/2020,DE
3/10/2020,DC
3/10/2020,FL
3/10/2020,GA
3/10/2020,HI
3/10/2020,ID
3/10/2020,IL
3/10/2020,IN
3/10/2020,IA
3/10/2020,KS
3/10/2020,KY
3/10/2020,LA
3/10/2020,ME
3/10/2020,MD
3/10/2020,MA
3/10/2020,MI
3/10/2020,MN
3/10/2020,MS
3/10/2020,MO
3/10/2020,MT
3/10/2020,NE
3/10/2020,NV
3/10/2020,NH
3/10/2020,NJ
3/10/2020,NM
3/10/2020,NY
3/10/2020,NC
3/10/2020,ND
3/10/2020,OH
3/10/2020,OK
3/10/2020,OR
3/10/2020,PA
3/10/2020,RI
3/10/2020,SC
3/10/2020,SD
3/10/2020,TN
3/10/2020,TX
3/10/2020,UT
3/10/2020,VT
3/10/2020,VA
3/10/2020,WA
3/10/2020,WV
3/10/2020,WI
3/10/2020,WY
3/11/2020,AL
3/11/2020,AK
3/11/2020,AZ
3/11/2020,AR
3/11/2020,CA
3/11/2020,CO
3/11/2020,CT
3/11/2020,DE
3/11/2020,DC
3/11/2020,FL
3/11/2020,GA
3/11/2020,HI
3/11/2020,ID
3/11/2020,IL
3/11/2020,IN
3/11/2020,IA
3/11/2020,KS
3/11/2020,KY
3/11/2020,LA
3/11/2020,ME
3/11/2020,MD
3/11/2020,MA
3/11/2020,MI
3/11/2020,MN
3/11/2020,MS
3/11/2020,MO
3/11/2020,MT
3/11/2020,NE
3/11/2020,NV
3/11/2020,NH
3/11/2020,NJ
3/11/2020,NM
3/11/2020,NY
3/11/2020,NC
3/11/2020,ND
3/11/2020,OH
3/11/2020,OK
3/11/2020,OR
3/11/2020,PA
3/11/2020,RI
3/11/2020,SC
3/11/2020,SD
3/11/2020,TN
3/11/2020,TX
3/11/2020,UT
3/11/2020,VT
3/11/2020,VA
3/11/2020,WA
3/11/2020,WV
3/11/2020,WI
3/11/2020,WY
3/12/2020,AL
3/12/2020,AK
3/12/2020,AZ
3/12/2020,AR
3/12/2020,CA
3/12/2020,CO
3/12/2020,CT
3/12/2020,DE
3/12/2020,DC
3/12/2020,FL
3/12/2020,GA
3/12/2020,HI
3/12/2020,ID
3/12/2020,IL
3/12/2020,IN
3/12/2020,IA
3/12/2020,KS
3/12/2020,KY
3/12/2020,LA
3/12/2020,ME
3/12/2020,MD
3/12/2020,MA
3/12/2020,MI
3/12/2020,MN
3/12/2020,MS
3/12/2020,MO
3/12/2020,MT
3/12/2020,NE
3/12/2020,NV
3/12/2020,NH
3/12/2020,NJ
3/12/2020,NM
3/12/2020,NY
3/12/2020,NC
3/12/2020,ND
3/12/2020,OH
3/12/2020,OK
3/12/2020,OR
3/12/2020,PA
3/12/2020,RI
3/12/2020,SC
3/12/2020,SD
3/12/2020,TN
3/12/2020,TX
3/12/2020,UT
3/12/2020,VT
3/12/2020,VA
3/12/2020,WA
3/12/2020,WV
3/12/2020,WI
3/12/2020,WY
3/13/2020,AL
3/13/2020,AK
3/13/2020,AZ
3/13/2020,AR
3/13/2020,CA
3/13/2020,CO
3/13/2020,CT
3/13/2020,DE
3/13/2020,DC
3/13/2020,FL
3/13/2020,GA
3/13/2020,HI
3/13/2020,ID
3/13/2020,IL
3/13/2020,IN
3/13/2020,IA
3/13/2020,KS
3/13/2020,KY
3/13/2020,LA
3/13/2020,ME
3/13/2020,MD
3/13/2020,MA
3/13/2020,MI
3/13/2020,MN
3/13/2020,MS
3/13/2020,MO
3/13/2020,MT
3/13/2020,NE
3/13/2020,NV
3/13/2020,NH
3/13/2020,NJ
3/13/2020,NM
3/13/2020,NY
3/13/2020,NC
3/13/2020,ND
3/13/2020,OH
3/13/2020,OK
3/13/2020,OR
3/13/2020,PA
3/13/2020,RI
3/13/2020,SC
3/13/2020,SD
3/13/2020,TN
3/13/2020,TX
3/13/2020,UT
3/13/2020,VT
3/13/2020,VA
3/13/2020,WA
3/13/2020,WV
3/13/2020,WI
3/13/2020,WY
3/14/2020,AL
3/14/2020,AK
3/14/2020,AZ
3/14/2020,AR
3/14/2020,CA
3/14/2020,CO
3/14/2020,CT
3/14/2020,DE
3/14/2020,DC
3/14/2020,FL
3/14/2020,GA
3/14/2020,HI
3/14/2020,ID
3/14/2020,IL
3/14/2020,IN
3/14/2020,IA
3/14/2020,KS
3/14/2020,KY
3/14/2020,LA
3/14/2020,ME
3/14/2020,MD
3/14/2020,MA
3/14/2020,MI
3/14/2020,MN
3/14/2020,MS
3/14/2020,MO
3/14/2020,MT
3/14/2020,NE
3/14/2020,NV
3/14/2020,NH
3/14/2020,NJ
3/14/2020,NM
3/14/2020,NY
3/14/2020,NC
3/14/2020,ND
3/14/2020,OH
3/14/2020,OK
3/14/2020,OR
3/14/2020,PA
3/14/2020,RI
3/14/2020,SC
3/14/2020,SD
3/14/2020,TN
3/14/2020,TX
3/14/2020,UT
3/14/2020,VT
3/14/2020,VA
3/14/2020,WA
3/14/2020,WV
3/14/2020,WI
3/14/2020,WY
3/15/2020,AL
3/15/2020,AK
3/15/2020,AZ
3/15/2020,AR
3/15/2020,CA
3/15/2020,CO
3/15/2020,CT
3/15/2020,DE
3/15/2020,DC
3/15/2020,FL
3/15/2020,GA
3/15/2020,HI
3/15/2020,ID
3/15/2020,IL
3/15/2020,IN
3/15/2020,IA
3/15/2020,KS
3/15/2020,KY
3/15/2020,LA
3/15/2020,ME
3/15/2020,MD
3/15/2020,MA
3/15/2020,MI
3/15/2020,MN
3/15/2020,MS
3/15/2020,MO
3/15/2020,MT
3/15/2020,NE
3/15/2020,NV
3/15/2020,NH
3/15/2020,NJ
3/15/2020,NM
3/15/2020,NY
3/15/2020,NC
3/15/2020,ND
3/15/2020,OH
3/15/2020,OK
3/15/2020,OR
3/15/2020,PA
3/15/2020,RI
3/15/2020,SC
3/15/2020,SD
3/15/2020,TN
3/15/2020,TX
3/15/2020,UT
3/15/2020,VT
3/15/2020,VA
3/15/2020,WA
3/15/2020,WV
3/15/2020,WI
3/15/2020,WY
3/16/2020,AL
3/16/2020,AK
3/16/2020,AZ
3/16/2020,AR
3/16/2020,CA
3/16/2020,CO
3/16/2020,CT
3/16/2020,DE
3/16/2020,DC
3/16/2020,FL
3/16/2020,GA
3/16/2020,HI
3/16/2020,ID
3/16/2020,IL
3/16/2020,IN
3/16/2020,IA
3/16/2020,KS
3/16/2020,KY
3/16/2020,LA
3/16/2020,ME
3/16/2020,MD
3/16/2020,MA
3/16/2020,MI
3/16/2020,MN
3/16/2020,MS
3/16/2020,MO
